LATITUDE,LONGITUDE,ACCIDENT_TYPE_(CATEGORY),ROAD_TYPE,WEATHER,VEHICLE_1:_BODY_TYPE,Area,IMPACT
39.64392,140.67426,衝突,道路(その他),晴れ,バン,仙北市,9
35.80377,139.76846,車両故障,その他の場所,晴れ,バン,足立区,7
35.6855,138.48372,衝突,道路(その他),晴れ,冷蔵冷凍車,甲斐市,9
42.36888,140.93457,車両故障,道路(その他),晴れ,リヤーエンジン,室蘭市,7
38.28894,140.92519,転落,道路(その他),晴れ,その他,仙台市,8
35.43666,139.42554,車両故障,その他の場所,晴れ,リヤーエンジン,綾瀬市,7
40.82882,140.72267,車両故障,道路(その他),晴れ,コンテナ専用車,青森市,8
43.14283,141.32729,車両故障,道路(その他),晴れ,リヤーエンジン,札幌市,7
34.71087,137.72612,健康起因,その他の場所,晴れ,リヤーエンジン,浜松市,6
43.07624,141.36366,車両故障,道路(その他),晴れ,リヤーエンジン,札幌市,7
35.44137,139.658,車両故障,道路(その他),晴れ,リヤーエンジン,横浜市,7
34.9668,136.6171,健康起因,道路(その他),曇,リヤーエンジン,四日市,6
37.7587,140.4744,死傷,道路(その他),晴れ,キャブオーバ,福島市,10
35.69787,139.70293,衝突,道路(その他),曇,箱型,新宿区,9
35.00937,135.76942,車両故障,道路(その他),雨,リヤーエンジン,京都市,8
33.53197,131.34955,死傷,道路(その他),晴れ,冷蔵冷凍車,宇佐市,10
36.10863,139.74985,車両故障,道路(その他),晴れ,リヤーエンジン,猿島郡五霞町,7
35.02652,136.61006,健康起因,道路(その他),曇,リヤーエンジン,四日市,6
41.81353,140.76971,死傷,その他の場所,晴れ,箱型,函館市,10
34.71476,135.51384,車両故障,道路(その他),曇,リヤーエンジン,大阪市,8
24.81201,125.27729,死傷,その他の場所,晴れ,トラクタ,宮古島市,10
35.25006,139.03409,車両故障,道路(その他),雨,リヤーエンジン,足柄下郡箱根町,8
34.64074,135.46924,車両故障,道路(その他),曇,リヤーエンジン,大阪市,8
35.77693,139.30286,車両故障,その他の場所,晴れ,アンダーフロア,羽村,7
34.70197,135.56606,車両故障,道路(その他),曇,リヤーエンジン,大阪市,8
36.80679,139.42384,車両故障,その他の場所,雨,リヤーエンジン,日光市,8
32.65562,129.83813,車両故障,道路(その他),曇,リヤーエンジン,長崎市,8
36.14257,139.46375,車両故障,道路(その他),曇,リヤーエンジン,行田市,8
35.23287,139.09267,車両故障,道路(その他),曇,リヤーエンジン,足柄下郡箱根町,8
35.69458,139.81,健康起因,道路(自動車専用道路等),晴れ,箱型,墨田区,6
35.8333,139.73811,車内,道路(その他),晴れ,リヤーエンジン,川口市,5
35.66727,139.55078,車両故障,その他の場所,曇,リヤーエンジン,調布市,8
34.98477,139.08167,車両故障,道路(自動車専用道路等),晴れ,リヤーエンジン,伊東市,7
35.15613,136.96594,火災,その他の場所,曇,バン,名古屋市,9
35.72648,139.60298,車両故障,道路(その他),晴れ,リヤーエンジン,練馬区,7
35.03369,135.74123,車両故障,道路(その他),曇,リヤーエンジン,京都市,8
35.52836,139.70543,死傷,道路(その他),晴れ,箱型,川崎市,10
35.70692,139.81386,健康起因,道路(その他),晴れ,ステーションワゴン,墨田区,6
37.92384,139.04555,健康起因,道路(その他),雨,バン,新潟市,7
43.14007,141.15819,転落,道路(その他),曇,箱型,小樽市,9
35.53344,139.39763,死傷,道路(その他),晴れ,バン,相模原市,10
35.14087,136.82774,車内,道路(その他),曇,リヤーエンジン,名古屋市,6
34.61744,135.85782,転落,道路(自動車専用道路等),曇,トラクタ,天理市,9
34.75736,137.40077,車内,道路(その他),晴れ,リヤーエンジン,豊橋市,5
35.23287,139.09267,車両故障,道路(その他),曇,リヤーエンジン,足柄下郡箱根町,8
41.04004,141.25122,衝突,道路(その他),晴れ,リヤーエンジン,上北郡横浜町,9
34.69783,135.47087,死傷,道路(その他),晴れ,冷蔵冷凍車,大阪市,10
34.88972,136.82669,衝突,道路(その他),晴れ,冷蔵冷凍車,常滑市,9
35.81726,139.75417,車両故障,道路(その他),晴れ,リヤーエンジン,川口市,7
35.50633,139.6707,車両故障,道路(その他),曇,リヤーエンジン,横浜市,8
33.55745,130.1955,衝突,道路(自動車専用道路等),雨,リヤーエンジン,糸島氏二丈町,10
35.77496,139.42117,車両故障,道路(その他),晴れ,リヤーエンジン,所沢市,7
35.55481,139.75694,火災,その他の場所,晴れ,ステーションワゴン,大田区,8
34.04259,131.25708,転落,道路(その他),雨,トラクタ,宇部市,10
35.92796,139.78847,転覆,道路(その他),晴れ,バン,越谷市,9
36.36562,140.4892,車両故障,道路(その他),曇,リヤーエンジン,水戸市,8
35.92519,139.87389,死傷,道路(その他),晴れ,キャブオーバ,野田市,10
35.86234,139.72845,車両故障,道路(その他),晴れ,冷蔵冷凍車,川口市,7
35.67363,139.77029,車両故障,その他の場所,晴れ,リヤーエンジン,中央区,7
35.84094,139.63246,車両故障,その他の場所,晴れ,冷蔵冷凍車,さいたま市,7
35.10324,139.87099,車両故障,道路(高速自動車国道),晴れ,リヤーエンジン,南房総市,7
35.6457,139.73364,死傷,道路(その他),晴れ,箱型,港区,10
34.67926,135.51242,死傷,道路(その他),晴れ,箱型,大阪市,10
35.75753,140.30173,死傷,道路(その他),晴れ,バン,成田市,10
36.36988,140.48157,車両故障,その他の場所,曇,リヤーエンジン,水戸市,8
38.17432,140.41791,転落,道路(その他),晴れ,ステーションワゴン,山形市,8
43.95635,144.21849,転落,道路(その他),晴れ,箱型,網走市,9
35.2641,136.26039,健康起因,その他の場所,雨,箱型,彦根市,7
35.38757,136.75096,車両故障,道路(その他),晴れ,バン,岐阜市,7
34.70494,135.57585,車両故障,道路(その他),晴れ,リヤーエンジン,大阪市,7
35.71466,139.58278,車両故障,道路(その他),晴れ,リヤーエンジン,練馬区,7
35.81349,139.58546,車両故障,その他の場所,晴れ,リヤーエンジン,朝霞市,7
35.30401,136.80234,車両故障,道路(自動車専用道路等),晴れ,リヤーエンジン,一宮市,7
35.68829,139.76541,車両故障,道路(自動車専用道路等),晴れ,リヤーエンジン,千代田区,7
34.64675,135.51465,車両故障,道路(その他),晴れ,リヤーエンジン,大阪市,7
35.18629,138.75052,衝突,道路(その他),晴れ,バン,富士市,9
38.26135,140.89195,車両故障,道路(その他),晴れ,リヤーエンジン,仙台市,7
35.59678,139.52846,車両故障,その他の場所,晴れ,冷蔵冷凍車,川崎市,7
35.4864,139.59373,車両故障,道路(その他),晴れ,リヤーエンジン,横浜市,7
32.77282,129.8624,車両故障,道路(その他),晴れ,リヤーエンジン,長崎市,7
35.69138,140.01363,車両故障,道路(その他),晴れ,リヤーエンジン,習志野市,7
34.69725,135.47594,車両故障,道路(その他),曇,リヤーエンジン,大阪市,8
35.50845,139.67523,車両故障,その他の場所,曇,リヤーエンジン,横浜市,8
35.86336,139.79553,死傷,道路(その他),曇,箱型,越谷市,10
35.72215,139.60437,健康起因,道路(その他),晴れ,リヤーエンジン,杉並区,6
34.83324,135.7265,健康起因,その他の場所,曇,リヤーエンジン,京田辺市,6
37.90697,140.57864,車両故障,その他の場所,晴れ,リヤーエンジン,伊達郡国見町,7
35.38845,139.30879,車両故障,道路(その他),晴れ,リヤーエンジン,伊勢原市,7
35.05929,133.71776,衝突,道路(高速自動車国道),雨,キャブオーバ,神�ｱ郡吉野ヶ里町,10
36.46397,140.08731,衝突,道路(その他),晴れ,トラクタ,芳賀郡益子町,9
40.7353,140.69049,車両故障,その他の場所,晴れ,バン,青森市,7
35.67128,139.3282,車両故障,その他の場所,晴れ,リヤーエンジン,八王子市,7
34.71087,137.72612,車内,道路(その他),晴れ,箱型,浜松市,5
39.31484,141.0961,衝突,道路(その他),雨,冷蔵冷凍車,北上市,10
35.03172,138.39406,火災,道路(高速自動車国道),曇,バン,静岡市,9
37.9141,139.11116,死傷,道路(自動車専用道路等),曇,冷蔵冷凍車,新潟市,10
37.9434,139.07664,車内,道路(その他),曇,リヤーエンジン,新潟市,6
35.45312,139.39973,死傷,道路(その他),晴れ,リヤーエンジン,海老名市,10
34.68329,135.45389,車両故障,道路(その他),晴れ,リヤーエンジン,大阪市,7
35.83026,139.73448,健康起因,その他の場所,晴れ,リヤーエンジン,川口市,6
31.16988,130.89861,車両故障,道路(その他),晴れ,リヤーエンジン,肝属郡田代町,7
35.09002,136.9026,車内,道路(その他),晴れ,リヤーエンジン,名古屋市,5
34.88523,133.21469,交通障害,道路(高速自動車国道),雨,トラクタ,庄原市,8
36.55297,138.10994,衝突,道路(高速自動車国道),晴れ,バン,長野市,9
35.83194,139.50037,健康起因,道路(高速自動車国道),晴れ,キャブオーバ,入間郡三芳町,6
35.86593,139.97198,死傷,道路(その他),曇,バン,柏市,10
35.65961,139.70583,死傷,道路(その他),曇,キャブオーバ,渋谷区,10
35.53491,139.72691,車両故障,その他の場所,曇,リヤーエンジン,川崎市,8
35.72145,139.79205,救護違反,道路(その他),晴れ,箱型,台東区,7
35.35568,139.57698,車両故障,道路(自動車専用道路等),晴れ,リヤーエンジン,横浜市,7
34.80615,137.65111,健康起因,その他の場所,晴れ,リヤーエンジン,浜松市,6
35.48858,139.46799,健康起因,道路(高速自動車国道),雨,現金輸送車,大和市,8
35.63505,139.60249,車内,道路(その他),晴れ,リヤーエンジン,世田谷区,5
35.576,136.93994,車両故障,道路(高速自動車国道),曇,リヤーエンジン,美濃市,8
34.98302,135.67839,車両故障,道路(その他),晴れ,リヤーエンジン,京都市,7
34.91925,139.13417,車両故障,道路(その他),曇,リヤーエンジン,伊東市,8
35.37106,139.1918,衝突,道路(その他),曇,箱型,秦野市,9
34.66554,135.52101,車両故障,道路(その他),晴れ,リヤーエンジン,大阪市,7
35.86006,139.40601,火災,道路(その他),曇,冷蔵冷凍車,狭山市,9
35.63145,140.15872,救護違反,道路(その他),晴れ,箱型,千葉市,7
35.35014,139.53461,死傷,道路(その他),雨,箱型,鎌倉市,10
43.0531,141.36928,死傷,道路(高速自動車国道),雨,箱型,札幌市,10
43.05523,141.35098,死傷,道路(その他),雨,箱型,札幌市,10
35.94657,139.7722,死傷,道路(その他),雨,冷蔵冷凍車,春日部市,10
42.87773,142.61377,転落,道路(その他),雨,トラクタ,沙流郡日高町,10
34.83347,134.5778,転覆,道路(自動車専用道路等),雨,トラクタ,揖保郡太子町,10
36.38008,140.46045,車両故障,道路(その他),雨,リヤーエンジン,水戸市,8
35.46114,139.58675,転覆,道路(自動車専用道路等),雨,キャブオーバ,横浜市,10
35.34579,136.85455,死傷,道路(その他),晴れ,リヤーエンジン,江南市,10
37.39943,140.35541,車両故障,道路(その他),晴れ,リヤーエンジン,郡山市,7
35.68795,139.57025,車両故障,道路(その他),晴れ,リヤーエンジン,三鷹市,7
35.46509,137.45656,車両故障,道路(高速自動車国道),晴れ,リヤーエンジン,中津川市,7
35.61243,139.36922,車両故障,道路(その他),晴れ,リヤーエンジン,八王子市,7
35.03858,137.16461,車両故障,道路(高速自動車国道),晴れ,リヤーエンジン,豊田市,7
35.85783,140.1391,衝突,道路(その他),晴れ,トラクタ,利根群みなかみ町,9
35.65134,139.68781,車両故障,道路(自動車専用道路等),晴れ,キャブオーバ,目黒区,7
34.44694,135.24103,健康起因,その他の場所,晴れ,リヤーエンジン,泉佐野市,6
35.80548,137.23676,健康起因,その他の場所,曇,リヤーエンジン,下呂市,6
34.97707,135.66464,車両故障,道路(その他),晴れ,リヤーエンジン,京都市,7
32.92976,130.4527,衝突,道路(その他),雨,トラクタ,玉名郡長州町,10
35.42544,139.66522,車両故障,道路(その他),晴れ,リヤーエンジン,横浜市,7
35.78606,140.33025,衝突,道路(その他),曇,箱型,成田市,9
35.08644,136.99301,車内,道路(その他),曇,リヤーエンジン,名古屋市,6
42.91919,143.03491,衝突,道路(その他),晴れ,ダンプ,河西郡芽室町,10
36.22692,137.92235,車両故障,道路(その他),晴れ,リヤーエンジン,松本市,7
35.75296,139.60861,車両故障,道路(その他),晴れ,リヤーエンジン,練馬区,7
35.66648,139.3024,車両故障,道路(その他),晴れ,リヤーエンジン,八王子市,7
36.2709,136.89854,衝突,道路(高速自動車国道),晴れ,冷蔵冷凍車,大野郡白川町,9
35.77832,139.79814,衝突,道路(その他),曇,箱型,足立区,9
35.1282,136.91209,健康起因,その他の場所,晴れ,リヤーエンジン,名古屋市,6
35.62305,139.41415,車両故障,その他の場所,晴れ,リヤーエンジン,多摩市,7
36.06427,139.29762,健康起因,道路(その他),晴れ,トラクタ,比企郡小川町,6
34.9778,138.36798,死傷,道路(その他),晴れ,箱型,静岡市,10
31.69268,130.29185,車両故障,道路(その他),曇,リヤーエンジン,いちき串木野市,8
35.45944,139.63625,車両故障,道路(その他),晴れ,リヤーエンジン,横浜市,7
35.67772,139.32764,車両故障,道路(その他),晴れ,リヤーエンジン,八王子市,7
35.97816,138.16046,車両故障,道路(高速自動車国道),晴れ,リヤーエンジン,茅野市,7
38.08044,139.98584,衝突,道路(その他),晴れ,ダンプ,西置賜郡飯豊町,10
34.66168,138.07666,転覆,道路(その他),雨,トラクタ,掛川市,10
35.70979,139.65056,車両故障,道路(その他),晴れ,リヤーエンジン,中野区,7
35.60791,140.12131,車両故障,道路(その他),晴れ,リヤーエンジン,中央区,7
,,車両故障,道路(自動車専用道路等),晴れ,バン,八王市,7
35.17105,136.90968,車両故障,道路(その他),晴れ,リヤーエンジン,名古屋市,7
35.3379,139.40971,衝突,道路(その他),晴れ,バン,茅ヶ崎市,9
34.65454,136.02089,車両故障,道路(高速自動車国道),晴れ,バン,山辺郡山添村,7
35.56402,139.65604,車両故障,道路(その他),曇,リヤーエンジン,川崎市,8
34.74278,135.46074,車両故障,道路(自動車専用道路等),曇,バン,豊中市,7
35.22496,139.05162,車両故障,道路(その他),曇,リヤーエンジン,足柄下郡箱根町,8
35.78334,139.76028,車両故障,道路(その他),曇,リヤーエンジン,足立区,8
38.05568,139.75081,衝突,道路(その他),晴れ,コンクリートミキサー車,西置賜郡小国町,10
38.93245,139.87802,健康起因,道路(その他),晴れ,霊柩車,酒田市,6
35.971,139.98328,車両故障,道路(その他),晴れ,リヤーエンジン,つくばみらい市,7
35.59926,139.74521,火災,道路(自動車専用道路等),曇,ステーションワゴン,品川区,9
34.63669,135.45572,車両故障,道路(その他),雨,リヤーエンジン,大阪市,8
35.64373,139.82651,車両故障,道路(自動車専用道路等),晴れ,リヤーエンジン,江東区,7
43.82642,142.35628,交通障害,道路(高速自動車国道),雨,バン,上川郡鷹栖町,8
