調査年 コード,調査年,地域 コード,地域,/項目,A6103_流出人口（県内他市区町村で従業・通学している人口）【人】,注釈,lat,lon,市町村
2015100000,2015年度,45405,宮崎県 川南町,,"3,054",,32.191944,131.525833,川南町
2015100000,2015年度,45406,宮崎県 都農町,,"2,149",,32.256668,131.559723,都農町
2015100000,2015年度,45421,宮崎県 門川町,,"4,759",,32.470913,131.646469,門川町
2015100000,2015年度,45429,宮崎県 諸塚村,,69,,32.512222,131.330276,諸塚村
2015100000,2015年度,45430,宮崎県 椎葉村,,43,,32.467312,131.158279,椎葉村
2015100000,2015年度,45431,宮崎県 美郷町,,492,,32.44025,131.423248,美郷町
2015100000,2015年度,45441,宮崎県 高千穂町,,561,,32.711666,131.307785,高千穂町
2015100000,2015年度,45442,宮崎県 日之影町,,564,,32.659424,131.38092,日之影町
2015100000,2015年度,45443,宮崎県 五ヶ瀬町,,279,,32.68338,131.196915,五ヶ瀬町
2015100000,2015年度,46201,鹿児島県 鹿児島市,,"18,527",,31.596861,130.557022,鹿児島市
2015100000,2015年度,46203,鹿児島県 鹿屋市,,"6,628",,31.378332,130.852219,鹿屋市
2015100000,2015年度,46204,鹿児島県 枕崎市,,"2,300",,31.272837,130.29689,枕崎市
2015100000,2015年度,46206,鹿児島県 阿久根市,,"2,605",,32.014442,130.19278,阿久根市
2015100000,2015年度,46208,鹿児島県 出水市,,"3,255",,32.090275,130.353165,出水市
2015100000,2015年度,46210,鹿児島県 指宿市,,"2,603",,31.252777,130.633057,指宿市
2015100000,2015年度,46213,鹿児島県 西之表市,,365,,30.732428,130.997009,西之表市
2015100000,2015年度,46214,鹿児島県 垂水市,,"1,747",,31.492752,130.700912,垂水市
2015100000,2015年度,46215,鹿児島県 薩摩川内市,,"6,727",,31.813334,130.304169,薩摩川内市
2015100000,2015年度,46216,鹿児島県 日置市,,"9,631",,31.633722,130.40239,日置市
2015100000,2015年度,46217,鹿児島県 曽於市,,"2,114",,31.65361,131.019165,曽於市
2015100000,2015年度,46218,鹿児島県 霧島市,,"9,041",,31.740877,130.76329,霧島市
2015100000,2015年度,46219,鹿児島県 いちき串木野市,,"4,812",,31.714561,130.271942,いちき串木野市
2015100000,2015年度,46220,鹿児島県 南さつま市,,"4,175",,31.416668,130.323334,南さつま市
2015100000,2015年度,46221,鹿児島県 志布志市,,"3,004",,31.477512,131.099823,志布志市
2015100000,2015年度,46222,鹿児島県 奄美市,,"1,234",,28.377674,129.493835,奄美市
2015100000,2015年度,46223,鹿児島県 南九州市,,"4,382",,31.378332,130.441666,南九州市
2015100000,2015年度,46224,鹿児島県 伊佐市,,"1,501",,32.05722,130.613052,伊佐市
2015100000,2015年度,46225,鹿児島県 姶良市,,"13,691",,31.728367,130.627686,姶良市
2015100000,2015年度,46303,鹿児島県 三島村,,1,,31.594517,130.56073,三島村
2015100000,2015年度,46304,鹿児島県 十島村,,2,,31.593189,130.560562,十島村
2015100000,2015年度,46392,鹿児島県 さつま町,,"2,219",,31.905766,130.45578,さつま町
2015100000,2015年度,46404,鹿児島県 長島町,,"1,034",,32.199165,130.176941,長島町
2015100000,2015年度,46452,鹿児島県 湧水町,,"1,311",,31.951668,130.721115,湧水町
2015100000,2015年度,46468,鹿児島県 大崎町,,"2,653",,31.429167,131.005829,大崎町
2015100000,2015年度,46482,鹿児島県 東串良町,,"1,427",,31.385548,130.973389,東串良町
2015100000,2015年度,46490,鹿児島県 錦江町,,"1,071",,31.243486,130.787659,錦江町
2015100000,2015年度,46491,鹿児島県 南大隅町,,786,,31.217297,130.768646,南大隅町
2015100000,2015年度,46492,鹿児島県 肝付町,,"2,869",,31.344723,130.945282,肝付町
2015100000,2015年度,46501,鹿児島県 中種子町,,525,,30.533056,130.958618,中種子町
2015100000,2015年度,46502,鹿児島県 南種子町,,340,,30.413979,130.90094,南種子町
2015100000,2015年度,46505,鹿児島県 屋久島町,,13,,30.390165,130.651108,屋久島町
2015100000,2015年度,46523,鹿児島県 大和村,,199,,28.358055,129.395279,大和村
2015100000,2015年度,46524,鹿児島県 宇検村,,60,,28.280796,129.297287,宇検村
2015100000,2015年度,46525,鹿児島県 瀬戸内町,,127,,28.146521,129.314651,瀬戸内町
2015100000,2015年度,46527,鹿児島県 龍郷町,,"1,166",,28.413055,129.589447,龍郷町
2015100000,2015年度,46529,鹿児島県 喜界町,,2,,28.316944,129.940002,喜界町
2015100000,2015年度,46530,鹿児島県 徳之島町,,479,,27.726368,129.018692,徳之島町
2015100000,2015年度,46531,鹿児島県 天城町,,384,,27.811747,128.897675,天城町
2015100000,2015年度,46532,鹿児島県 伊仙町,,679,,27.673157,128.937714,伊仙町
2015100000,2015年度,46533,鹿児島県 和泊町,,415,,27.392038,128.655487,和泊町
2015100000,2015年度,46534,鹿児島県 知名町,,279,,27.338585,128.573868,知名町
2015100000,2015年度,46535,鹿児島県 与論町,,3,,27.044947,128.421631,与論町
2015100000,2015年度,47201,沖縄県 那覇市,,"34,043",,26.212374,127.679108,那覇市
2015100000,2015年度,47205,沖縄県 宜野湾市,,"23,598",,26.28167,127.778419,宜野湾市
2015100000,2015年度,47207,沖縄県 石垣市,,227,,24.344419,124.185249,石垣市
2015100000,2015年度,47208,沖縄県 浦添市,,"25,463",,26.245716,127.72184,浦添市
2015100000,2015年度,47209,沖縄県 名護市,,"4,161",,26.591667,127.977501,名護市
2015100000,2015年度,47210,沖縄県 糸満市,,"13,642",,26.123459,127.66581,糸満市
2015100000,2015年度,47211,沖縄県 沖縄市,,"23,896",,26.334202,127.805649,沖縄市
2015100000,2015年度,47212,沖縄県 豊見城市,,"16,741",,26.177135,127.681229,豊見城市
2015100000,2015年度,47213,沖縄県 うるま市,,"20,060",,26.378784,127.8582,うるま市
2015100000,2015年度,47214,沖縄県 宮古島市,,62,,24.78997,125.294754,宮古島市
2015100000,2015年度,47215,沖縄県 南城市,,"12,269",,26.163191,127.770622,南城市
2015100000,2015年度,47301,沖縄県 国頭村,,539,,26.745743,128.178284,国頭村
2015100000,2015年度,47302,沖縄県 大宜味村,,463,,26.701778,128.120102,大宜味村
2015100000,2015年度,47303,沖縄県 東村,,249,,26.633383,128.15683,東村
2015100000,2015年度,47306,沖縄県 今帰仁村,,"1,618",,26.682795,127.972916,今帰仁村
2015100000,2015年度,47308,沖縄県 本部町,,"1,793",,26.657511,127.89782,本部町
2015100000,2015年度,47311,沖縄県 恩納村,,"2,065",,26.497368,127.853729,恩納村
2015100000,2015年度,47313,沖縄県 宜野座村,,"1,278",,26.481623,127.975639,宜野座村
2015100000,2015年度,47314,沖縄県 金武町,,"2,477",,26.456219,127.926025,金武町
2015100000,2015年度,47315,沖縄県 伊江村,,19,,26.713442,127.807076,伊江村
2015100000,2015年度,47324,沖縄県 読谷村,,"9,072",,26.396111,127.744446,読谷村
2015100000,2015年度,47325,沖縄県 嘉手納町,,"3,490",,26.361801,127.755417,嘉手納町
2015100000,2015年度,47326,沖縄県 北谷町,,"6,734",,26.320065,127.76384,北谷町
2015100000,2015年度,47327,沖縄県 北中城村,,"4,822",,26.300745,127.792892,北中城村
2015100000,2015年度,47328,沖縄県 中城村,,"7,301",,26.262011,127.789619,中城村
2015100000,2015年度,47329,沖縄県 西原町,,"10,125",,26.222952,127.758926,西原町
2015100000,2015年度,47348,沖縄県 与那原町,,"6,262",,26.199577,127.754456,与那原町
2015100000,2015年度,47350,沖縄県 南風原町,,"11,889",,26.191133,127.728523,南風原町
2015100000,2015年度,47353,沖縄県 渡嘉敷村,,1,,26.197502,127.364365,渡嘉敷村
2015100000,2015年度,47354,沖縄県 座間味村,,1,,26.228861,127.303177,座間味村
2015100000,2015年度,47355,沖縄県 粟国村,,5,,26.58176,127.228859,粟国村
2015100000,2015年度,47356,沖縄県 渡名喜村,,1,,26.372128,127.141068,渡名喜村
2015100000,2015年度,47357,沖縄県 南大東村,,10,,25.828751,131.232101,南大東村
2015100000,2015年度,47358,沖縄県 北大東村,,0,,25.945831,131.299042,北大東村
2015100000,2015年度,47359,沖縄県 伊平屋村,,11,,27.039057,127.968658,伊平屋村
2015100000,2015年度,47360,沖縄県 伊是名村,,2,,26.923693,127.941322,伊是名村
2015100000,2015年度,47361,沖縄県 久米島町,,8,,26.340694,126.804947,久米島町
2015100000,2015年度,47362,沖縄県 八重瀬町,,"8,771",,26.15834,127.718651,八重瀬町
2015100000,2015年度,47375,沖縄県 多良間村,,22,,24.669327,124.701591,多良間村
2015100000,2015年度,47381,沖縄県 竹富町,,19,,24.339518,124.154526,竹富町
2015100000,2015年度,47382,沖縄県 与那国町,,3,,24.468012,123.004601,与那国町
2010100000,2010年度,1100,北海道 札幌市,,"457,019",,43.062077,141.354401,札幌市
2010100000,2010年度,1101,北海道 札幌市 中央区,,"29,761",,43.05545,141.341095,札幌市 中央区
2010100000,2010年度,1102,北海道 札幌市 北区,,"64,685",,43.090778,141.340973,札幌市 北区
2010100000,2010年度,1103,北海道 札幌市 東区,,"57,355",,43.076111,141.363617,札幌市 東区
2010100000,2010年度,1104,北海道 札幌市 白石区,,"50,162",,43.045555,141.396408,札幌市 白石区
2010100000,2010年度,1105,北海道 札幌市 豊平区,,"58,158",,43.031345,141.380066,札幌市 豊平区
2010100000,2010年度,1106,北海道 札幌市 南区,,"32,823",,42.990009,141.3535,札幌市 南区
2010100000,2010年度,1107,北海道 札幌市 西区,,"53,580",,43.074455,141.300903,札幌市 西区
2010100000,2010年度,1108,北海道 札幌市 厚別区,,"37,195",,43.036392,141.474762,札幌市 厚別区
2010100000,2010年度,1109,北海道 札幌市 手稲区,,"39,237",,43.121876,141.245789,札幌市 手稲区
2010100000,2010年度,1110,北海道 札幌市 清田区,,"34,063",,42.999569,141.443802,札幌市 清田区
2010100000,2010年度,1202,北海道 函館市,,"9,185",,41.768688,140.728943,函館市
2010100000,2010年度,1203,北海道 小樽市,,"10,808",,43.190704,140.994492,小樽市
2010100000,2010年度,1204,北海道 旭川市,,"9,324",,43.771435,142.365295,旭川市
2010100000,2010年度,1205,北海道 室蘭市,,"4,569",,42.315208,140.973816,室蘭市
2010100000,2010年度,1206,北海道 釧路市,,"6,527",,42.984932,144.381775,釧路市
2010100000,2010年度,1207,北海道 帯広市,,"10,653",,42.924175,143.196228,帯広市
2010100000,2010年度,1208,北海道 北見市,,"2,980",,43.802906,143.894684,北見市
2010100000,2010年度,1209,北海道 夕張市,,368,,43.056732,141.973923,夕張市
2010100000,2010年度,1210,北海道 岩見沢市,,"10,029",,43.19603,141.77536,岩見沢市
2010100000,2010年度,1211,北海道 網走市,,"1,296",,44.020134,144.268402,網走市
2010100000,2010年度,1212,北海道 留萌市,,672,,43.941006,141.636932,留萌市
2010100000,2010年度,1213,北海道 苫小牧市,,"7,329",,42.634071,141.60553,苫小牧市
2010100000,2010年度,1214,北海道 稚内市,,171,,45.415691,141.673111,稚内市
2010100000,2010年度,1215,北海道 美唄市,,"2,523",,43.332912,141.853806,美唄市
2010100000,2010年度,1216,北海道 芦別市,,"1,122",,43.518211,142.189484,芦別市
2010100000,2010年度,1217,北海道 江別市,,"29,396",,43.103745,141.53624,江別市
2010100000,2010年度,1218,北海道 赤平市,,"1,466",,43.558048,142.044174,赤平市
2010100000,2010年度,1219,北海道 紋別市,,537,,44.356373,143.35437,紋別市
2010100000,2010年度,1220,北海道 士別市,,987,,44.178116,142.400772,士別市
2010100000,2010年度,1221,北海道 名寄市,,922,,44.355907,142.463181,名寄市
2010100000,2010年度,1222,北海道 三笠市,,"1,385",,43.24567,141.875244,三笠市
2010100000,2010年度,1223,北海道 根室市,,144,,43.330105,145.583466,根室市
2010100000,2010年度,1224,北海道 千歳市,,"9,144",,42.821011,141.651001,千歳市
2010100000,2010年度,1225,北海道 滝川市,,"5,058",,43.557777,141.91037,滝川市
2010100000,2010年度,1226,北海道 砂川市,,"3,075",,43.494328,141.902527,砂川市
2010100000,2010年度,1227,北海道 歌志内市,,865,,43.521393,142.034485,歌志内市
2010100000,2010年度,1228,北海道 深川市,,"1,784",,43.723644,142.053802,深川市
2010100000,2010年度,1229,北海道 富良野市,,"1,229",,43.342339,142.383453,富良野市
2010100000,2010年度,1230,北海道 登別市,,"10,703",,42.412777,141.106674,登別市
2010100000,2010年度,1231,北海道 恵庭市,,"13,412",,42.882584,141.577774,恵庭市
2010100000,2010年度,1233,北海道 伊達市,,"4,333",,42.471943,140.864716,伊達市
2010100000,2010年度,1234,北海道 北広島市,,"16,662",,42.985474,141.562836,北広島市
2010100000,2010年度,1235,北海道 石狩市,,"14,291",,43.171345,141.315536,石狩市
2010100000,2010年度,1236,北海道 北斗市,,"11,682",,41.824165,140.653061,北斗市
2010100000,2010年度,1303,北海道 当別町,,"4,309",,43.223682,141.516998,当別町
2010100000,2010年度,1304,北海道 新篠津村,,361,,43.225315,141.649231,新篠津村
2010100000,2010年度,1331,北海道 松前町,,232,,41.42997,140.110367,松前町
2010100000,2010年度,1332,北海道 福島町,,274,,41.483864,140.251419,福島町
2010100000,2010年度,1333,北海道 知内町,,455,,41.598331,140.418884,知内町
2010100000,2010年度,1334,北海道 木古内町,,619,,41.678375,140.437653,木古内町
2010100000,2010年度,1337,北海道 七飯町,,"7,193",,41.895721,140.694412,七飯町
2010100000,2010年度,1343,北海道 鹿部町,,455,,42.026638,140.831665,鹿部町
2010100000,2010年度,1345,北海道 森町,,"1,017",,42.105015,140.576492,森町
2010100000,2010年度,1346,北海道 八雲町,,640,,42.256008,140.265259,八雲町
2010100000,2010年度,1347,北海道 長万部町,,225,,42.513538,140.38031,長万部町
2010100000,2010年度,1361,北海道 江差町,,591,,41.869194,140.127457,江差町
2010100000,2010年度,1362,北海道 上ノ国町,,682,,41.801109,140.121384,上ノ国町
2010100000,2010年度,1363,北海道 厚沢部町,,430,,41.920948,140.225357,厚沢部町
2010100000,2010年度,1364,北海道 乙部町,,624,,41.96851,140.135681,乙部町
2010100000,2010年度,1367,北海道 奥尻町,,2,,42.172264,139.512207,奥尻町
2010100000,2010年度,1370,北海道 今金町,,422,,42.42934,140.008682,今金町
2010100000,2010年度,1371,北海道 せたな町,,385,,42.417,139.88327,せたな町
2010100000,2010年度,1391,北海道 島牧村,,135,,42.700497,140.061539,島牧村
2010100000,2010年度,1392,北海道 寿都町,,153,,42.791054,140.228821,寿都町
2010100000,2010年度,1393,北海道 黒松内町,,200,,42.667892,140.307526,黒松内町
2010100000,2010年度,1394,北海道 蘭越町,,506,,42.809238,140.528381,蘭越町
2010100000,2010年度,1395,北海道 ニセコ町,,661,,42.805031,140.687988,ニセコ町
2010100000,2010年度,1396,北海道 真狩村,,206,,42.763004,140.803665,真狩村
2010100000,2010年度,1397,北海道 留寿都村,,129,,42.737309,140.875626,留寿都村
2010100000,2010年度,1398,北海道 喜茂別町,,394,,42.795433,140.93454,喜茂別町
2010100000,2010年度,1399,北海道 京極町,,359,,42.858227,140.884109,京極町
2010100000,2010年度,1400,北海道 倶知安町,,"1,011",,42.901459,140.759018,倶知安町
2010100000,2010年度,1401,北海道 共和町,,"1,401",,42.980408,140.61142,共和町
2010100000,2010年度,1402,北海道 岩内町,,"1,734",,42.979813,140.51474,岩内町
2010100000,2010年度,1403,北海道 泊村,,211,,43.063004,140.498901,泊村
2010100000,2010年度,1404,北海道 神恵内村,,115,,43.143364,140.430801,神恵内村
2010100000,2010年度,1405,北海道 積丹町,,326,,43.298748,140.597977,積丹町
2010100000,2010年度,1406,北海道 古平町,,339,,43.264015,140.638702,古平町
2010100000,2010年度,1407,北海道 仁木町,,494,,43.151669,140.766113,仁木町
2010100000,2010年度,1408,北海道 余市町,,"2,320",,43.195347,140.783539,余市町
2010100000,2010年度,1409,北海道 赤井川村,,109,,43.083492,140.813629,赤井川村
2010100000,2010年度,1423,北海道 南幌町,,"2,515",,43.063755,141.650436,南幌町
2010100000,2010年度,1424,北海道 奈井江町,,977,,43.425453,141.88353,奈井江町
2010100000,2010年度,1425,北海道 上砂川町,,690,,43.482765,141.984253,上砂川町
2010100000,2010年度,1427,北海道 由仁町,,906,,42.999607,141.790283,由仁町
2010100000,2010年度,1428,北海道 長沼町,,"1,728",,43.01041,141.695282,長沼町
2010100000,2010年度,1429,北海道 栗山町,,"1,681",,43.056328,141.784256,栗山町
